2.1680 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
8.5641 	DATA 	Keypress: g
8.5771 	EXP 	text_2: autoDraw = False
8.5771 	EXP 	waiting: autoDraw = True
26.4620 	DATA 	Keypress: equal
26.4731 	EXP 	Imported recall.csv as conditions, 12 conditions, 1 params
26.4743 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
26.4747 	EXP 	New trial (rep=0, index=0): OrderedDict([('cue', 'stimsday2details/C22.png')])
26.5102 	EXP 	waiting: autoDraw = False
26.5102 	EXP 	cueImage: image = 'stimsday2details/C22.png'
26.5102 	EXP 	cueImage: autoDraw = True
26.5102 	EXP 	text: autoDraw = True
27.9621 	DATA 	Keypress: equal
29.4622 	DATA 	Keypress: equal
30.9619 	DATA 	Keypress: equal
32.4623 	DATA 	Keypress: equal
33.9619 	DATA 	Keypress: equal
35.4622 	DATA 	Keypress: equal
36.9619 	DATA 	Keypress: equal
38.4621 	DATA 	Keypress: equal
39.9619 	DATA 	Keypress: equal
41.4620 	DATA 	Keypress: equal
42.9618 	DATA 	Keypress: equal
44.4622 	DATA 	Keypress: equal
45.9621 	DATA 	Keypress: equal
47.4621 	DATA 	Keypress: equal
48.9618 	DATA 	Keypress: equal
50.4620 	DATA 	Keypress: equal
51.9617 	DATA 	Keypress: equal
53.4616 	DATA 	Keypress: equal
54.9618 	DATA 	Keypress: equal
56.4617 	DATA 	Keypress: equal
57.9617 	DATA 	Keypress: equal
59.4617 	DATA 	Keypress: equal
60.9616 	DATA 	Keypress: equal
62.4615 	DATA 	Keypress: equal
63.9618 	DATA 	Keypress: equal
65.4617 	DATA 	Keypress: equal
66.9620 	DATA 	Keypress: equal
68.4618 	DATA 	Keypress: equal
69.9618 	DATA 	Keypress: equal
71.4617 	DATA 	Keypress: equal
72.9615 	DATA 	Keypress: equal
74.4615 	DATA 	Keypress: equal
75.9616 	DATA 	Keypress: equal
77.4614 	DATA 	Keypress: equal
78.9619 	DATA 	Keypress: equal
80.3612 	DATA 	Keypress: space
80.4953 	EXP 	New trial (rep=0, index=1): OrderedDict([('cue', 'stimsday2details/C1.png')])
80.5082 	DATA 	Keypress: equal
80.5262 	EXP 	cueImage: autoDraw = False
80.5262 	EXP 	text: autoDraw = False
80.5262 	EXP 	cueImage: image = 'stimsday2details/C1.png'
80.5262 	EXP 	cueImage: autoDraw = True
80.5262 	EXP 	text: autoDraw = True
81.9616 	DATA 	Keypress: equal
83.4617 	DATA 	Keypress: equal
84.9612 	DATA 	Keypress: equal
86.4616 	DATA 	Keypress: equal
87.9613 	DATA 	Keypress: equal
89.4615 	DATA 	Keypress: equal
90.9614 	DATA 	Keypress: equal
92.4614 	DATA 	Keypress: equal
93.9613 	DATA 	Keypress: equal
95.4616 	DATA 	Keypress: equal
96.9613 	DATA 	Keypress: equal
98.4613 	DATA 	Keypress: equal
99.9611 	DATA 	Keypress: equal
101.4611 	DATA 	Keypress: equal
102.9611 	DATA 	Keypress: equal
104.4610 	DATA 	Keypress: equal
105.9611 	DATA 	Keypress: equal
107.4612 	DATA 	Keypress: equal
108.9610 	DATA 	Keypress: equal
110.4610 	DATA 	Keypress: equal
111.9609 	DATA 	Keypress: equal
113.4613 	DATA 	Keypress: equal
114.9611 	DATA 	Keypress: equal
116.4612 	DATA 	Keypress: equal
116.9773 	DATA 	Keypress: space
117.1145 	EXP 	New trial (rep=0, index=2): OrderedDict([('cue', 'stimsday2details/C17.png')])
117.1424 	EXP 	cueImage: autoDraw = False
117.1424 	EXP 	text: autoDraw = False
117.1424 	EXP 	cueImage: image = 'stimsday2details/C17.png'
117.1424 	EXP 	cueImage: autoDraw = True
117.1424 	EXP 	text: autoDraw = True
117.9610 	DATA 	Keypress: equal
119.4464 	DATA 	Keypress: equal
120.9462 	DATA 	Keypress: equal
122.4609 	DATA 	Keypress: equal
123.9608 	DATA 	Keypress: equal
125.4610 	DATA 	Keypress: equal
126.9609 	DATA 	Keypress: equal
128.4462 	DATA 	Keypress: equal
129.9608 	DATA 	Keypress: equal
131.4609 	DATA 	Keypress: equal
132.9607 	DATA 	Keypress: equal
134.4606 	DATA 	Keypress: equal
135.9606 	DATA 	Keypress: equal
137.4606 	DATA 	Keypress: equal
138.9610 	DATA 	Keypress: equal
140.4606 	DATA 	Keypress: equal
141.9605 	DATA 	Keypress: equal
143.4610 	DATA 	Keypress: equal
144.9460 	DATA 	Keypress: equal
146.4452 	DATA 	Keypress: equal
147.9454 	DATA 	Keypress: equal
149.4451 	DATA 	Keypress: equal
150.9458 	DATA 	Keypress: equal
152.4452 	DATA 	Keypress: equal
153.9452 	DATA 	Keypress: equal
155.4453 	DATA 	Keypress: equal
156.9461 	DATA 	Keypress: equal
158.4454 	DATA 	Keypress: equal
159.9457 	DATA 	Keypress: equal
160.2769 	DATA 	Keypress: space
160.4243 	EXP 	New trial (rep=0, index=3): OrderedDict([('cue', 'stimsday2details/C19.png')])
160.4419 	EXP 	cueImage: autoDraw = False
160.4419 	EXP 	text: autoDraw = False
160.4419 	EXP 	cueImage: image = 'stimsday2details/C19.png'
160.4419 	EXP 	cueImage: autoDraw = True
160.4419 	EXP 	text: autoDraw = True
161.4456 	DATA 	Keypress: equal
162.9455 	DATA 	Keypress: equal
164.4603 	DATA 	Keypress: equal
165.9456 	DATA 	Keypress: equal
167.4451 	DATA 	Keypress: equal
168.9441 	DATA 	Keypress: equal
170.4450 	DATA 	Keypress: equal
171.9443 	DATA 	Keypress: equal
173.4440 	DATA 	Keypress: equal
174.9440 	DATA 	Keypress: equal
176.4442 	DATA 	Keypress: equal
177.9442 	DATA 	Keypress: equal
179.4450 	DATA 	Keypress: equal
180.9449 	DATA 	Keypress: equal
182.4441 	DATA 	Keypress: equal
183.9448 	DATA 	Keypress: equal
185.4442 	DATA 	Keypress: equal
186.9444 	DATA 	Keypress: equal
188.4448 	DATA 	Keypress: equal
189.9449 	DATA 	Keypress: equal
191.4449 	DATA 	Keypress: equal
192.6765 	DATA 	Keypress: space
192.8539 	EXP 	New trial (rep=0, index=4): OrderedDict([('cue', 'stimsday2details/C28.png')])
192.8749 	EXP 	cueImage: autoDraw = False
192.8749 	EXP 	text: autoDraw = False
192.8749 	EXP 	cueImage: image = 'stimsday2details/C28.png'
192.8749 	EXP 	cueImage: autoDraw = True
192.8749 	EXP 	text: autoDraw = True
192.9428 	DATA 	Keypress: equal
194.4434 	DATA 	Keypress: equal
195.9431 	DATA 	Keypress: equal
197.4434 	DATA 	Keypress: equal
198.9433 	DATA 	Keypress: equal
200.4435 	DATA 	Keypress: equal
201.9432 	DATA 	Keypress: equal
203.4430 	DATA 	Keypress: equal
204.9433 	DATA 	Keypress: equal
206.4432 	DATA 	Keypress: equal
207.9433 	DATA 	Keypress: equal
209.4432 	DATA 	Keypress: equal
210.9431 	DATA 	Keypress: equal
212.4431 	DATA 	Keypress: equal
213.9431 	DATA 	Keypress: equal
215.4431 	DATA 	Keypress: equal
216.9432 	DATA 	Keypress: equal
218.4429 	DATA 	Keypress: equal
219.7096 	DATA 	Keypress: space
219.8655 	EXP 	New trial (rep=0, index=5): OrderedDict([('cue', 'stimsday2details/C23.png')])
219.8911 	EXP 	cueImage: autoDraw = False
219.8911 	EXP 	text: autoDraw = False
219.8911 	EXP 	cueImage: image = 'stimsday2details/C23.png'
219.8911 	EXP 	cueImage: autoDraw = True
219.8911 	EXP 	text: autoDraw = True
219.9430 	DATA 	Keypress: equal
221.4429 	DATA 	Keypress: equal
222.9432 	DATA 	Keypress: equal
224.4429 	DATA 	Keypress: equal
225.9430 	DATA 	Keypress: equal
227.4428 	DATA 	Keypress: equal
228.9428 	DATA 	Keypress: equal
230.4428 	DATA 	Keypress: equal
231.9434 	DATA 	Keypress: equal
233.4429 	DATA 	Keypress: equal
234.9424 	DATA 	Keypress: equal
236.4429 	DATA 	Keypress: equal
237.9426 	DATA 	Keypress: equal
239.4426 	DATA 	Keypress: equal
240.9429 	DATA 	Keypress: equal
242.4427 	DATA 	Keypress: equal
243.9428 	DATA 	Keypress: equal
245.4426 	DATA 	Keypress: equal
246.9425 	DATA 	Keypress: equal
248.4428 	DATA 	Keypress: equal
249.9425 	DATA 	Keypress: equal
251.4425 	DATA 	Keypress: equal
252.9428 	DATA 	Keypress: equal
254.4426 	DATA 	Keypress: equal
255.9427 	DATA 	Keypress: equal
257.4424 	DATA 	Keypress: equal
258.9425 	DATA 	Keypress: equal
260.4427 	DATA 	Keypress: equal
261.9423 	DATA 	Keypress: equal
263.4425 	DATA 	Keypress: equal
264.9422 	DATA 	Keypress: equal
266.4256 	DATA 	Keypress: space
266.5667 	EXP 	New trial (rep=0, index=6): OrderedDict([('cue', 'stimsday2details/C6.png')])
266.5770 	DATA 	Keypress: equal
266.5905 	EXP 	cueImage: autoDraw = False
266.5905 	EXP 	text: autoDraw = False
266.5905 	EXP 	cueImage: image = 'stimsday2details/C6.png'
266.5905 	EXP 	cueImage: autoDraw = True
266.5905 	EXP 	text: autoDraw = True
267.9425 	DATA 	Keypress: equal
269.4426 	DATA 	Keypress: equal
270.9423 	DATA 	Keypress: equal
272.4427 	DATA 	Keypress: equal
273.9422 	DATA 	Keypress: equal
275.4423 	DATA 	Keypress: equal
276.9424 	DATA 	Keypress: equal
278.4422 	DATA 	Keypress: equal
279.9424 	DATA 	Keypress: equal
281.4423 	DATA 	Keypress: equal
282.9420 	DATA 	Keypress: equal
284.4421 	DATA 	Keypress: equal
285.9419 	DATA 	Keypress: equal
287.4420 	DATA 	Keypress: equal
288.9420 	DATA 	Keypress: equal
289.3586 	DATA 	Keypress: space
289.4936 	EXP 	New trial (rep=0, index=7): OrderedDict([('cue', 'stimsday2details/C38.png')])
289.5236 	EXP 	cueImage: autoDraw = False
289.5236 	EXP 	text: autoDraw = False
289.5236 	EXP 	cueImage: image = 'stimsday2details/C38.png'
289.5236 	EXP 	cueImage: autoDraw = True
289.5236 	EXP 	text: autoDraw = True
290.4419 	DATA 	Keypress: equal
291.9421 	DATA 	Keypress: equal
293.4422 	DATA 	Keypress: equal
294.9422 	DATA 	Keypress: equal
296.4421 	DATA 	Keypress: equal
297.9419 	DATA 	Keypress: equal
299.4419 	DATA 	Keypress: equal
300.9420 	DATA 	Keypress: equal
302.4422 	DATA 	Keypress: equal
303.9418 	DATA 	Keypress: equal
305.4421 	DATA 	Keypress: equal
306.9419 	DATA 	Keypress: equal
308.4418 	DATA 	Keypress: equal
309.9417 	DATA 	Keypress: equal
311.4420 	DATA 	Keypress: equal
312.9418 	DATA 	Keypress: equal
314.4421 	DATA 	Keypress: equal
314.7082 	DATA 	Keypress: space
314.8888 	EXP 	New trial (rep=0, index=8): OrderedDict([('cue', 'stimsday2details/C34.png')])
314.9065 	EXP 	cueImage: autoDraw = False
314.9065 	EXP 	text: autoDraw = False
314.9065 	EXP 	cueImage: image = 'stimsday2details/C34.png'
314.9065 	EXP 	cueImage: autoDraw = True
314.9065 	EXP 	text: autoDraw = True
315.9420 	DATA 	Keypress: equal
317.4418 	DATA 	Keypress: equal
318.9416 	DATA 	Keypress: equal
320.4417 	DATA 	Keypress: equal
321.9415 	DATA 	Keypress: equal
323.4419 	DATA 	Keypress: equal
324.9415 	DATA 	Keypress: equal
326.4419 	DATA 	Keypress: equal
327.9417 	DATA 	Keypress: equal
329.4416 	DATA 	Keypress: equal
330.9415 	DATA 	Keypress: equal
332.4416 	DATA 	Keypress: equal
333.9416 	DATA 	Keypress: equal
335.4415 	DATA 	Keypress: equal
336.9415 	DATA 	Keypress: equal
338.4419 	DATA 	Keypress: equal
339.9415 	DATA 	Keypress: equal
341.4414 	DATA 	Keypress: equal
342.9416 	DATA 	Keypress: equal
344.4416 	DATA 	Keypress: equal
345.9415 	DATA 	Keypress: equal
347.4414 	DATA 	Keypress: equal
348.9414 	DATA 	Keypress: equal
350.4417 	DATA 	Keypress: equal
351.5076 	DATA 	Keypress: space
351.6424 	EXP 	New trial (rep=0, index=9): OrderedDict([('cue', 'stimsday2details/C2.png')])
351.6728 	EXP 	cueImage: autoDraw = False
351.6728 	EXP 	text: autoDraw = False
351.6728 	EXP 	cueImage: image = 'stimsday2details/C2.png'
351.6728 	EXP 	cueImage: autoDraw = True
351.6728 	EXP 	text: autoDraw = True
351.9412 	DATA 	Keypress: equal
353.4414 	DATA 	Keypress: equal
354.9412 	DATA 	Keypress: equal
356.4412 	DATA 	Keypress: equal
357.9410 	DATA 	Keypress: equal
359.4414 	DATA 	Keypress: equal
360.9411 	DATA 	Keypress: equal
362.4410 	DATA 	Keypress: equal
363.9413 	DATA 	Keypress: equal
365.4414 	DATA 	Keypress: equal
366.9409 	DATA 	Keypress: equal
368.4410 	DATA 	Keypress: equal
369.9411 	DATA 	Keypress: equal
371.4410 	DATA 	Keypress: equal
372.9410 	DATA 	Keypress: equal
374.4409 	DATA 	Keypress: equal
375.9407 	DATA 	Keypress: equal
377.4409 	DATA 	Keypress: equal
378.4913 	DATA 	Keypress: space
378.6369 	EXP 	New trial (rep=0, index=10): OrderedDict([('cue', 'stimsday2details/C29.png')])
378.6559 	EXP 	cueImage: autoDraw = False
378.6559 	EXP 	text: autoDraw = False
378.6559 	EXP 	cueImage: image = 'stimsday2details/C29.png'
378.6559 	EXP 	cueImage: autoDraw = True
378.6559 	EXP 	text: autoDraw = True
378.9410 	DATA 	Keypress: equal
380.4410 	DATA 	Keypress: equal
381.9409 	DATA 	Keypress: equal
383.4409 	DATA 	Keypress: equal
384.9410 	DATA 	Keypress: equal
386.4409 	DATA 	Keypress: equal
387.9408 	DATA 	Keypress: equal
389.4408 	DATA 	Keypress: equal
390.9409 	DATA 	Keypress: equal
392.4408 	DATA 	Keypress: equal
393.9409 	DATA 	Keypress: equal
395.4410 	DATA 	Keypress: equal
396.9408 	DATA 	Keypress: equal
398.4408 	DATA 	Keypress: equal
399.9410 	DATA 	Keypress: equal
401.4407 	DATA 	Keypress: equal
402.9406 	DATA 	Keypress: equal
404.4408 	DATA 	Keypress: equal
405.9409 	DATA 	Keypress: equal
407.4406 	DATA 	Keypress: equal
407.7735 	DATA 	Keypress: space
407.9293 	EXP 	New trial (rep=0, index=11): OrderedDict([('cue', 'stimsday2details/C20.png')])
407.9554 	EXP 	cueImage: autoDraw = False
407.9554 	EXP 	text: autoDraw = False
407.9554 	EXP 	cueImage: image = 'stimsday2details/C20.png'
407.9554 	EXP 	cueImage: autoDraw = True
407.9554 	EXP 	text: autoDraw = True
408.9406 	DATA 	Keypress: equal
410.4406 	DATA 	Keypress: equal
411.9407 	DATA 	Keypress: equal
413.4404 	DATA 	Keypress: equal
414.9406 	DATA 	Keypress: equal
416.4405 	DATA 	Keypress: equal
417.9406 	DATA 	Keypress: equal
419.4406 	DATA 	Keypress: equal
420.9404 	DATA 	Keypress: equal
422.4404 	DATA 	Keypress: equal
423.9406 	DATA 	Keypress: equal
425.4404 	DATA 	Keypress: equal
426.9403 	DATA 	Keypress: equal
428.4403 	DATA 	Keypress: equal
429.9406 	DATA 	Keypress: equal
431.4403 	DATA 	Keypress: equal
432.9402 	DATA 	Keypress: equal
434.4405 	DATA 	Keypress: equal
435.9404 	DATA 	Keypress: equal
437.4405 	DATA 	Keypress: equal
438.9402 	DATA 	Keypress: equal
440.4401 	DATA 	Keypress: equal
441.9400 	DATA 	Keypress: equal
443.4402 	DATA 	Keypress: equal
444.9400 	DATA 	Keypress: equal
446.4401 	DATA 	Keypress: equal
447.9401 	DATA 	Keypress: equal
449.4401 	DATA 	Keypress: equal
450.9399 	DATA 	Keypress: equal
452.4400 	DATA 	Keypress: equal
453.9399 	DATA 	Keypress: equal
455.4403 	DATA 	Keypress: equal
456.9402 	DATA 	Keypress: equal
458.4400 	DATA 	Keypress: equal
459.9401 	DATA 	Keypress: equal
461.4398 	DATA 	Keypress: equal
462.9399 	DATA 	Keypress: equal
464.4400 	DATA 	Keypress: equal
465.9398 	DATA 	Keypress: equal
467.4400 	DATA 	Keypress: equal
468.9398 	DATA 	Keypress: equal
470.4398 	DATA 	Keypress: equal
471.9397 	DATA 	Keypress: equal
473.4400 	DATA 	Keypress: equal
474.9396 	DATA 	Keypress: equal
476.4397 	DATA 	Keypress: equal
477.9397 	DATA 	Keypress: equal
478.2059 	DATA 	Keypress: space
478.4045 	EXP 	cueImage: autoDraw = False
478.4045 	EXP 	text: autoDraw = False
478.6757 	EXP 	window1: mouseVisible = True
