n,trialNoQs.started_raw,trialNoQs.stopped_raw,vid1a.started_raw,vid1a.stopped_raw,vid1b.started_raw,vid1b.stopped_raw,vid2.started_raw,vid2.stopped_raw,vid3.started_raw,vid3.stopped_raw,vid4.started_raw,vid4.stopped_raw,vid5.started_raw,vid5.stopped_raw,order
1.0,,,,,,,,,,,,,,,0.0

extraInfo
session,001
participant,17
date,2019_Sep_18_0923
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01992257368238
﻿n,trialNoQs.started_mean,trialNoQs.started_raw,trialNoQs.started_std,trialNoQs.stopped_raw,vid1a.started_mean,vid1a.started_raw,vid1a.started_std,vid1a.stopped_mean,vid1a.stopped_raw,vid1a.stopped_std,vid1b.started_mean,vid1b.started_raw,vid1b.started_std,vid1b.stopped_raw,vid2.started_mean,vid2.started_raw,vid2.started_std,vid2.stopped_mean,vid2.stopped_raw,vid2.stopped_std,vid3.started_mean,vid3.started_raw,vid3.started_std,vid3.stopped_mean,vid3.stopped_raw,vid3.stopped_std,vid4.started_mean,vid4.started_raw,vid4.started_std,vid4.stopped_raw,vid5.started_mean,vid5.started_raw,vid5.started_std,vid5.stopped_raw,order
1.0,3.031017541885376,3.031017541885376,0.0,,193.80014038085938,193.80014038085938,0.0,218.7642822265625,218.7642822265625,0.0,218.7809600830078,218.7809600830078,0.0,,227.7808380126953,227.7808380126953,0.0,244.7639617919922,244.7639617919922,0.0,244.7806396484375,244.7806396484375,0.0,267.763671875,267.763671875,0.0,267.7803649902344,267.7803649902344,0.0,,291.7800598144531,291.7800598144531,0.0,,0.0

extraInfo
session,001
participant,17
date,2019_Sep_18_0923
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01992257368238
﻿n,trialNoQs.started_mean,trialNoQs.started_raw,trialNoQs.started_std,trialNoQs.stopped_raw,vid1a.started_mean,vid1a.started_raw,vid1a.started_std,vid1a.stopped_mean,vid1a.stopped_raw,vid1a.stopped_std,vid1b.started_mean,vid1b.started_raw,vid1b.started_std,vid1b.stopped_raw,vid2.started_mean,vid2.started_raw,vid2.started_std,vid2.stopped_raw,vid3.started_mean,vid3.started_raw,vid3.started_std,vid3.stopped_raw,vid4.started_mean,vid4.started_raw,vid4.started_std,vid4.stopped_raw,vid5.started_mean,vid5.started_raw,vid5.started_std,vid5.stopped_raw,order
1.0,2.87795090675354,2.87795090675354,0.0,,337.78424072265625,337.78424072265625,0.0,362.8958435058594,362.8958435058594,0.0,362.9125061035156,362.9125061035156,0.0,,371.91241455078125,371.91241455078125,0.0,,388.9122009277344,388.9122009277344,0.0,,411.9118957519531,411.9118957519531,0.0,,435.9115295410156,435.9115295410156,0.0,,0.0

extraInfo
session,001
participant,17
date,2019_Sep_18_0923
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01992257368238
﻿n,trialNoQs.started_mean,trialNoQs.started_raw,trialNoQs.started_std,trialNoQs.stopped_raw,vid1a.started_mean,vid1a.started_raw,vid1a.started_std,vid1a.stopped_mean,vid1a.stopped_raw,vid1a.stopped_std,vid1b.started_mean,vid1b.started_raw,vid1b.started_std,vid1b.stopped_raw,vid2.started_mean,vid2.started_raw,vid2.started_std,vid2.stopped_raw,vid3.started_mean,vid3.started_raw,vid3.started_std,vid3.stopped_mean,vid3.stopped_raw,vid3.stopped_std,vid4.started_mean,vid4.started_raw,vid4.started_std,vid4.stopped_mean,vid4.stopped_raw,vid4.stopped_std,vid5.started_mean,vid5.started_raw,vid5.started_std,vid5.stopped_raw,order
1.0,2.893425226211548,2.893425226211548,0.0,,481.2777099609375,481.2777099609375,0.0,506.3940734863281,506.3940734863281,0.0,506.3940734863281,506.3940734863281,0.0,,515.3939819335938,515.3939819335938,0.0,,532.3937377929688,532.3937377929688,0.0,555.3934326171875,555.3934326171875,0.0,555.3934326171875,555.3934326171875,0.0,579.3931884765625,579.3931884765625,0.0,579.3931884765625,579.3931884765625,0.0,,0.0

extraInfo
session,001
participant,17
date,2019_Sep_18_0923
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01992257368238
﻿n,trialNoQs.started_mean,trialNoQs.started_raw,trialNoQs.started_std,trialNoQs.stopped_raw,vid1a.started_mean,vid1a.started_raw,vid1a.started_std,vid1a.stopped_mean,vid1a.stopped_raw,vid1a.stopped_std,vid1b.started_mean,vid1b.started_raw,vid1b.started_std,vid1b.stopped_raw,vid2.started_mean,vid2.started_raw,vid2.started_std,vid2.stopped_raw,vid3.started_mean,vid3.started_raw,vid3.started_std,vid3.stopped_mean,vid3.stopped_raw,vid3.stopped_std,vid4.started_mean,vid4.started_raw,vid4.started_std,vid4.stopped_raw,vid5.started_mean,vid5.started_raw,vid5.started_std,vid5.stopped_raw,order
1.0,2.889749050140381,2.889749050140381,0.0,,624.2463989257812,624.2463989257812,0.0,649.35888671875,649.35888671875,0.0,649.35888671875,649.35888671875,0.0,,658.3588256835938,658.3588256835938,0.0,,675.358642578125,675.358642578125,0.0,698.3583374023438,698.3583374023438,0.0,698.3583374023438,698.3583374023438,0.0,,722.3580932617188,722.3580932617188,0.0,,0.0

extraInfo
session,001
participant,17
date,2019_Sep_18_0923
expName,viewing
psychopyVersion,3.1.2
frameRate,60.01992257368238
