1.8353 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
23.9627 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
23.9631 	EXP 	New trial (rep=0, index=0): OrderedDict([('cue', 'stimsday2details/C1.png')])
23.9987 	EXP 	waiting: autoDraw = False
23.9987 	EXP 	cueImage: image = 'stimsday2details/C1.png'
23.9987 	EXP 	cueImage: autoDraw = True
23.9987 	EXP 	text: autoDraw = True
25.4502 	DATA 	Keypress: equal
26.9497 	DATA 	Keypress: equal
28.4497 	DATA 	Keypress: equal
29.9497 	DATA 	Keypress: equal
31.4496 	DATA 	Keypress: equal
32.9507 	DATA 	Keypress: equal
34.4508 	DATA 	Keypress: equal
35.9497 	DATA 	Keypress: equal
37.4501 	DATA 	Keypress: equal
38.9506 	DATA 	Keypress: equal
40.4496 	DATA 	Keypress: equal
41.9541 	DATA 	Keypress: equal
43.4507 	DATA 	Keypress: equal
44.9498 	DATA 	Keypress: equal
46.4537 	DATA 	Keypress: equal
47.9541 	DATA 	Keypress: equal
49.4536 	DATA 	Keypress: equal
50.9503 	DATA 	Keypress: equal
52.4535 	DATA 	Keypress: equal
53.9549 	DATA 	Keypress: equal
55.4393 	DATA 	Keypress: equal
56.1042 	DATA 	Keypress: space
56.2519 	EXP 	New trial (rep=0, index=1): OrderedDict([('cue', 'stimsday2details/C2.png')])
56.2810 	EXP 	cueImage: autoDraw = False
56.2810 	EXP 	text: autoDraw = False
56.2810 	EXP 	cueImage: image = 'stimsday2details/C2.png'
56.2810 	EXP 	cueImage: autoDraw = True
56.2810 	EXP 	text: autoDraw = True
56.9444 	DATA 	Keypress: equal
58.4397 	DATA 	Keypress: equal
59.9423 	DATA 	Keypress: equal
61.4492 	DATA 	Keypress: equal
62.9502 	DATA 	Keypress: equal
64.4495 	DATA 	Keypress: equal
65.9489 	DATA 	Keypress: equal
67.4492 	DATA 	Keypress: equal
68.9496 	DATA 	Keypress: equal
70.4491 	DATA 	Keypress: equal
71.9529 	DATA 	Keypress: equal
73.4536 	DATA 	Keypress: equal
74.9547 	DATA 	Keypress: equal
76.4541 	DATA 	Keypress: equal
77.9497 	DATA 	Keypress: equal
79.4549 	DATA 	Keypress: equal
80.9499 	DATA 	Keypress: equal
82.4537 	DATA 	Keypress: equal
83.9540 	DATA 	Keypress: equal
85.4534 	DATA 	Keypress: equal
85.8035 	DATA 	Keypress: space
85.9491 	EXP 	New trial (rep=0, index=2): OrderedDict([('cue', 'stimsday2details/C34.png')])
85.9642 	EXP 	cueImage: autoDraw = False
85.9642 	EXP 	text: autoDraw = False
85.9642 	EXP 	cueImage: image = 'stimsday2details/C34.png'
85.9642 	EXP 	cueImage: autoDraw = True
85.9642 	EXP 	text: autoDraw = True
86.9532 	DATA 	Keypress: equal
88.4539 	DATA 	Keypress: equal
89.9540 	DATA 	Keypress: equal
91.4536 	DATA 	Keypress: equal
92.9527 	DATA 	Keypress: equal
94.4540 	DATA 	Keypress: equal
95.9485 	DATA 	Keypress: equal
97.4485 	DATA 	Keypress: equal
98.9486 	DATA 	Keypress: equal
100.4486 	DATA 	Keypress: equal
101.9379 	DATA 	Keypress: equal
103.4487 	DATA 	Keypress: equal
104.9492 	DATA 	Keypress: equal
106.4484 	DATA 	Keypress: equal
107.9375 	DATA 	Keypress: equal
109.4542 	DATA 	Keypress: equal
110.9485 	DATA 	Keypress: equal
112.4378 	DATA 	Keypress: equal
113.9383 	DATA 	Keypress: equal
114.2321 	DATA 	Keypress: space
114.3769 	EXP 	New trial (rep=0, index=3): OrderedDict([('cue', 'stimsday2details/C23.png')])
114.3976 	EXP 	cueImage: autoDraw = False
114.3976 	EXP 	text: autoDraw = False
114.3976 	EXP 	cueImage: image = 'stimsday2details/C23.png'
114.3976 	EXP 	cueImage: autoDraw = True
114.3976 	EXP 	text: autoDraw = True
115.4381 	DATA 	Keypress: equal
116.9376 	DATA 	Keypress: equal
118.4378 	DATA 	Keypress: equal
119.9382 	DATA 	Keypress: equal
121.4394 	DATA 	Keypress: equal
122.9383 	DATA 	Keypress: equal
124.4539 	DATA 	Keypress: equal
125.9481 	DATA 	Keypress: equal
127.4484 	DATA 	Keypress: equal
128.9482 	DATA 	Keypress: equal
130.4528 	DATA 	Keypress: equal
131.9488 	DATA 	Keypress: equal
133.4494 	DATA 	Keypress: equal
134.9531 	DATA 	Keypress: equal
136.4365 	DATA 	Keypress: equal
137.9364 	DATA 	Keypress: equal
139.4096 	DATA 	Keypress: space
139.5585 	EXP 	New trial (rep=0, index=4): OrderedDict([('cue', 'stimsday2details/C6.png')])
139.5685 	DATA 	Keypress: equal
139.5805 	EXP 	cueImage: autoDraw = False
139.5805 	EXP 	text: autoDraw = False
139.5805 	EXP 	cueImage: image = 'stimsday2details/C6.png'
139.5805 	EXP 	cueImage: autoDraw = True
139.5805 	EXP 	text: autoDraw = True
140.9531 	DATA 	Keypress: equal
142.4530 	DATA 	Keypress: equal
143.9362 	DATA 	Keypress: equal
145.4410 	DATA 	Keypress: equal
146.9403 	DATA 	Keypress: equal
148.4406 	DATA 	Keypress: equal
149.9412 	DATA 	Keypress: equal
151.4523 	DATA 	Keypress: equal
152.9527 	DATA 	Keypress: equal
154.4529 	DATA 	Keypress: equal
155.9368 	DATA 	Keypress: equal
157.4368 	DATA 	Keypress: equal
158.9366 	DATA 	Keypress: equal
160.4354 	DATA 	Keypress: equal
161.9520 	DATA 	Keypress: equal
163.4491 	DATA 	Keypress: equal
164.9528 	DATA 	Keypress: equal
166.4479 	DATA 	Keypress: equal
167.9526 	DATA 	Keypress: equal
169.4528 	DATA 	Keypress: equal
170.9478 	DATA 	Keypress: equal
172.4356 	DATA 	Keypress: equal
173.9485 	DATA 	Keypress: equal
175.4356 	DATA 	Keypress: equal
176.9359 	DATA 	Keypress: equal
178.4364 	DATA 	Keypress: equal
178.7866 	DATA 	Keypress: space
178.9352 	EXP 	New trial (rep=0, index=5): OrderedDict([('cue', 'stimsday2details/C29.png')])
178.9640 	EXP 	cueImage: autoDraw = False
178.9640 	EXP 	text: autoDraw = False
178.9640 	EXP 	cueImage: image = 'stimsday2details/C29.png'
178.9640 	EXP 	cueImage: autoDraw = True
178.9640 	EXP 	text: autoDraw = True
179.9476 	DATA 	Keypress: equal
181.4361 	DATA 	Keypress: equal
182.9361 	DATA 	Keypress: equal
184.4359 	DATA 	Keypress: equal
185.9351 	DATA 	Keypress: equal
187.4352 	DATA 	Keypress: equal
188.9359 	DATA 	Keypress: equal
190.4361 	DATA 	Keypress: equal
191.9355 	DATA 	Keypress: equal
193.4361 	DATA 	Keypress: equal
194.9363 	DATA 	Keypress: equal
196.4355 	DATA 	Keypress: equal
197.7649 	DATA 	Keypress: space
197.9056 	EXP 	New trial (rep=0, index=6): OrderedDict([('cue', 'stimsday2details/C28.png')])
197.9293 	EXP 	cueImage: autoDraw = False
197.9293 	EXP 	text: autoDraw = False
197.9293 	EXP 	cueImage: image = 'stimsday2details/C28.png'
197.9293 	EXP 	cueImage: autoDraw = True
197.9293 	EXP 	text: autoDraw = True
197.9376 	DATA 	Keypress: equal
199.4334 	DATA 	Keypress: equal
200.9523 	DATA 	Keypress: equal
202.4475 	DATA 	Keypress: equal
203.9472 	DATA 	Keypress: equal
205.4354 	DATA 	Keypress: equal
206.9516 	DATA 	Keypress: equal
208.4512 	DATA 	Keypress: equal
209.9517 	DATA 	Keypress: equal
211.4360 	DATA 	Keypress: equal
212.9358 	DATA 	Keypress: equal
214.4360 	DATA 	Keypress: equal
215.9523 	DATA 	Keypress: equal
217.4472 	DATA 	Keypress: equal
218.9481 	DATA 	Keypress: equal
219.9191 	DATA 	Keypress: space
220.0538 	EXP 	New trial (rep=0, index=7): OrderedDict([('cue', 'stimsday2details/C20.png')])
220.0799 	EXP 	cueImage: autoDraw = False
220.0799 	EXP 	text: autoDraw = False
220.0799 	EXP 	cueImage: image = 'stimsday2details/C20.png'
220.0799 	EXP 	cueImage: autoDraw = True
220.0799 	EXP 	text: autoDraw = True
220.4470 	DATA 	Keypress: equal
221.9472 	DATA 	Keypress: equal
223.4334 	DATA 	Keypress: equal
224.9330 	DATA 	Keypress: equal
226.4322 	DATA 	Keypress: equal
227.9334 	DATA 	Keypress: equal
229.4323 	DATA 	Keypress: equal
230.9403 	DATA 	Keypress: equal
232.4396 	DATA 	Keypress: equal
233.9398 	DATA 	Keypress: equal
235.4402 	DATA 	Keypress: equal
236.9345 	DATA 	Keypress: equal
238.4329 	DATA 	Keypress: equal
239.9342 	DATA 	Keypress: equal
241.4348 	DATA 	Keypress: equal
241.7638 	DATA 	Keypress: space
241.9104 	EXP 	New trial (rep=0, index=8): OrderedDict([('cue', 'stimsday2details/C17.png')])
241.9297 	EXP 	cueImage: autoDraw = False
241.9297 	EXP 	text: autoDraw = False
241.9297 	EXP 	cueImage: image = 'stimsday2details/C17.png'
241.9297 	EXP 	cueImage: autoDraw = True
241.9297 	EXP 	text: autoDraw = True
242.9518 	DATA 	Keypress: equal
244.4522 	DATA 	Keypress: equal
245.9352 	DATA 	Keypress: equal
247.4353 	DATA 	Keypress: equal
248.9352 	DATA 	Keypress: equal
250.4351 	DATA 	Keypress: equal
251.9349 	DATA 	Keypress: equal
253.4346 	DATA 	Keypress: equal
254.9322 	DATA 	Keypress: equal
256.4323 	DATA 	Keypress: equal
257.9346 	DATA 	Keypress: equal
259.4351 	DATA 	Keypress: equal
260.9354 	DATA 	Keypress: equal
262.4346 	DATA 	Keypress: equal
263.9342 	DATA 	Keypress: equal
264.3352 	DATA 	Keypress: space
264.4801 	EXP 	New trial (rep=0, index=9): OrderedDict([('cue', 'stimsday2details/C38.png')])
264.5117 	EXP 	cueImage: autoDraw = False
264.5117 	EXP 	text: autoDraw = False
264.5117 	EXP 	cueImage: image = 'stimsday2details/C38.png'
264.5117 	EXP 	cueImage: autoDraw = True
264.5117 	EXP 	text: autoDraw = True
265.4312 	DATA 	Keypress: equal
266.9349 	DATA 	Keypress: equal
268.4353 	DATA 	Keypress: equal
269.9347 	DATA 	Keypress: equal
271.4353 	DATA 	Keypress: equal
272.9352 	DATA 	Keypress: equal
274.4345 	DATA 	Keypress: equal
275.9350 	DATA 	Keypress: equal
277.4310 	DATA 	Keypress: equal
278.9339 	DATA 	Keypress: equal
280.4312 	DATA 	Keypress: equal
281.9313 	DATA 	Keypress: equal
283.4312 	DATA 	Keypress: equal
284.9303 	DATA 	Keypress: equal
286.4312 	DATA 	Keypress: equal
287.9312 	DATA 	Keypress: equal
289.4311 	DATA 	Keypress: equal
290.9343 	DATA 	Keypress: equal
292.4343 	DATA 	Keypress: equal
292.7220 	DATA 	Keypress: space
292.8649 	EXP 	New trial (rep=0, index=10): OrderedDict([('cue', 'stimsday2details/C19.png')])
292.8825 	EXP 	cueImage: autoDraw = False
292.8825 	EXP 	text: autoDraw = False
292.8825 	EXP 	cueImage: image = 'stimsday2details/C19.png'
292.8825 	EXP 	cueImage: autoDraw = True
292.8825 	EXP 	text: autoDraw = True
293.9343 	DATA 	Keypress: equal
295.4343 	DATA 	Keypress: equal
296.9303 	DATA 	Keypress: equal
298.4296 	DATA 	Keypress: equal
299.9297 	DATA 	Keypress: equal
301.4300 	DATA 	Keypress: equal
302.9296 	DATA 	Keypress: equal
304.4292 	DATA 	Keypress: equal
305.9295 	DATA 	Keypress: equal
307.4298 	DATA 	Keypress: equal
308.9332 	DATA 	Keypress: equal
310.4335 	DATA 	Keypress: equal
310.7330 	DATA 	Keypress: space
310.8685 	EXP 	New trial (rep=0, index=11): OrderedDict([('cue', 'stimsday2details/C22.png')])
310.8952 	EXP 	cueImage: autoDraw = False
310.8952 	EXP 	text: autoDraw = False
310.8952 	EXP 	cueImage: image = 'stimsday2details/C22.png'
310.8952 	EXP 	cueImage: autoDraw = True
310.8952 	EXP 	text: autoDraw = True
311.9298 	DATA 	Keypress: equal
313.4298 	DATA 	Keypress: equal
314.9349 	DATA 	Keypress: equal
316.4332 	DATA 	Keypress: equal
317.9339 	DATA 	Keypress: equal
319.4343 	DATA 	Keypress: equal
320.9337 	DATA 	Keypress: equal
322.4293 	DATA 	Keypress: equal
323.9296 	DATA 	Keypress: equal
325.4296 	DATA 	Keypress: equal
326.9344 	DATA 	Keypress: equal
328.4344 	DATA 	Keypress: equal
329.9346 	DATA 	Keypress: equal
331.4332 	DATA 	Keypress: equal
332.9288 	DATA 	Keypress: equal
334.4297 	DATA 	Keypress: equal
335.9297 	DATA 	Keypress: equal
336.3140 	DATA 	Keypress: space
336.5275 	EXP 	cueImage: autoDraw = False
336.5275 	EXP 	text: autoDraw = False
336.7972 	EXP 	window1: mouseVisible = True
