n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,26.16993522644043,26.16993522644043,0.0,,0.0

extraInfo
session,001
participant,12
date,2019_Aug_27_1539
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000048503318894
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,12
date,2019_Aug_27_1539
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000048503318894
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,12
date,2019_Aug_27_1539
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000048503318894
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,465.7143249511719,465.7143249511719,0.0,,0.0

extraInfo
session,001
participant,12
date,2019_Aug_27_1539
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000048503318894
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,610.2792358398438,610.2792358398438,0.0,,0.0

extraInfo
session,001
participant,12
date,2019_Aug_27_1539
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000048503318894
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,12
date,2019_Aug_27_1539
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000048503318894
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,12
date,2019_Aug_27_1539
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000048503318894
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1043.4903564453125,1043.4903564453125,0.0,,0.0

extraInfo
session,001
participant,12
date,2019_Aug_27_1539
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000048503318894
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1187.7884521484375,1187.7884521484375,0.0,,0.0

extraInfo
session,001
participant,12
date,2019_Aug_27_1539
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000048503318894
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,12
date,2019_Aug_27_1539
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000048503318894
﻿n,southCueImage.started_raw,southCueImage.stopped_raw,order
1.0,,,0.0

extraInfo
session,001
participant,12
date,2019_Aug_27_1539
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000048503318894
﻿n,southCueImage.started_mean,southCueImage.started_raw,southCueImage.started_std,southCueImage.stopped_raw,order
1.0,1620.9661865234375,1620.9661865234375,0.0,,0.0

extraInfo
session,001
participant,12
date,2019_Aug_27_1539
expName,viewing
psychopyVersion,3.1.2
frameRate,60.000048503318894
